,article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
0,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,18e3f610-97c0-4f07-9485-c21d67349f1d,d22f4300-d0e6-4eae-8f4e-5153463b9548,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,6,L,Does the passage contain... (check all that apply):,L,True
108,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
107,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
126,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.13333333333333333,0.8666666666666667,L,L,L,0.06666666666666668,15,6,L,Does the passage contain... (check all that apply):,L,True
125,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,6,L,Does the passage contain... (check all that apply):,L,True
124,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,6,L,Does the passage contain... (check all that apply):,L,True
123,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,6,L,Does the passage contain... (check all that apply):,L,True
122,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,f291ed85-1f79-4967-8911-354422accf92,checklist,2,0.8666666666666667,0.1333333333333333,"[334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391]",0.8247531187246889,0.8247531187246889,0.8457098926956779,15,6,he had seen no evidence of wrongdoing that he could pursue,Does the passage contain... (check all that apply):,An evaluative judgment (claims about something being good or bad),True
121,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,6,L,Does the passage contain... (check all that apply):,L,True
138,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8eead581-5ee0-4949-b8bc-d26e9068db52,58b8c1c9-60be-400a-95fb-9176e5a84748,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,6,L,Does the passage contain... (check all that apply):,L,True
105,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
104,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
103,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
102,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
101,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,6,0,checklist,L,0.0,1.0,L,L,L,0.0,5,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
136,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8eead581-5ee0-4949-b8bc-d26e9068db52,58b8c1c9-60be-400a-95fb-9176e5a84748,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,6,L,Does the passage contain... (check all that apply):,L,True
133,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,728eec47-dcec-4602-9122-323c4e27c9ea,checklist,7,1.0,0.0,"[334.0, 335.0, 336.0, 337.0, 338.0, 339.0, 340.0, 341.0, 342.0, 343.0, 344.0, 345.0, 346.0, 347.0, 348.0, 349.0, 350.0, 351.0, 352.0, 353.0, 354.0, 355.0, 356.0, 357.0, 358.0, 359.0, 360.0, 361.0, 362.0, 363.0, 364.0, 365.0, 366.0, 367.0, 368.0, 369.0, 370.0, 371.0, 372.0, 373.0, 374.0, 375.0, 376.0, 377.0, 378.0, 379.0, 380.0, 381.0, 382.0, 383.0, 384.0, 385.0, 386.0, 387.0, 388.0, 389.0, 390.0, 391.0]",0.8247531187246889,0.8247531187246889,1.0,13,7,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,No appeals to biases,True
131,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,0,checklist,L,0.0,1.0,L,L,L,0.0,13,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
130,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,0,checklist,L,0.0,1.0,L,L,L,0.0,13,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
129,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,0,checklist,L,0.0,1.0,L,L,L,0.0,13,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
128,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,0,checklist,L,0.0,1.0,L,L,L,0.0,13,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
127,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8ec48734-f155-434c-b9d4-320494754782,d3b4cb18-4306-4d80-b1d5-aa36a5ede9e3,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,3,0,checklist,L,0.0,1.0,L,L,L,0.0,13,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
92,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,2,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
93,100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,58d33a1a-04b2-4758-84f3-620eae72a03f,Reasoning Specialist V4,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,2,c9c389a9-201c-4bb8-ada1-a4bc4358e8ab,checklist,6,1.0,0.0,"[2057.0, 2058.0, 2059.0, 2060.0, 2061.0, 2062.0, 2063.0, 2064.0, 2065.0, 2066.0, 2067.0, 2068.0, 2069.0, 2070.0, 2071.0, 2072.0, 2073.0, 2074.0, 2075.0, 2076.0, 2077.0, 2078.0, 2079.0, 2080.0, 2081.0, 2082.0, 2083.0, 2084.0, 2085.0, 2086.0, 2087.0, 2088.0, 2089.0]",0.883922003386156,0.883922003386156,1.0,5,6,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,No misleading reasoning about probability or frequency,True
