article_num,article_sha256,task_uuid,schema_namespace,question_Number,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,odds_by_chance,binary_odds_by_chance,num_users,num_answer_choices,target_text,question_text,answer_content
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,1,checklist,M,0.375,0.625,M,M,M,0.1875,0.5,0.5,8,5,M,Does the passage contain... (check all that apply):,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,8,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,8,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,8,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,1,checklist,M,0.625,0.375,M,M,M,0.3125,0.5,0.5,8,5,M,Does the passage contain... (check all that apply):,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,3,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,0.5,0.5,3,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,M,0.6666666666666666,0.33333333333333337,M,M,M,0.3333333333333333,0.5,0.5,3,6,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,3,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,L,0.3333333333333333,0.6666666666666667,L,L,L,0.16666666666666666,0.5,0.5,3,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,2,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,3,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,7,ordinal,3,0.8648259251435817,0.8648259251435817,[],NA,NA,0.8648259251435817,0.5,0.5,3,5,NA,How misleading is the argument?,Somewhat
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,8,0,0,0,0,0,0,0,0.0,0.5,0.5,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,9,ordinal,1,0.8038043467518705,0.8038043467518705,[],NA,NA,0.8038043467518705,0.5,0.5,8,10,NA,"How difficult was this task for you, on the whole?",1: Easier than anything I've ever done in a classroom setting
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0d0134d8-41e1-4070-9f39-008f905280b0,Beginner Reasoning Specialist Structured,10,ordinal,6,0.6821936638169879,0.6821936638169879,[],NA,NA,0.6821936638169879,0.5,0.5,8,10,NA,"How confident are you about your answers, on the whole?",6
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,9,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,1,checklist,M,0.5555555555555556,0.4444444444444444,M,M,M,0.2777777777777778,0.5,0.5,9,5,M,Does the passage contain... (check all that apply):,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,1,checklist,L,0.1111111111111111,0.8888888888888888,L,L,L,0.05555555555555555,0.5,0.5,9,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,9,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,1,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,0.5,0.5,9,5,M,Does the passage contain... (check all that apply):,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,5,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,3,checklist,7,1.0,0.0,[],NA,NA,1.0,0.5,0.5,5,7,NA,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,No appeals to biases
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,U,U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,U,U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,7,ordinal,U,1.0,1.0,U,U,U,0.5,0.5,0.5,1,5,U,How misleading is the argument?,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,9,ordinal,2,0.8086350816073267,0.8086350816073267,[],NA,NA,0.8086350816073267,0.5,0.5,9,10,NA,"How difficult was this task for you, on the whole?",2
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a39092fb-d019-4d60-9622-511268e05798,Beginner Reasoning Specialist Structured,10,ordinal,5,0.753060252800367,0.753060252800367,[],NA,NA,0.753060252800367,0.5,0.5,9,10,NA,"How confident are you about your answers, on the whole?",5: 50-50 that I had it on any given item
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,M,0.5714285714285714,0.4285714285714286,M,M,M,0.2857142857142857,0.5,0.5,7,5,M,Does the passage contain... (check all that apply):,M
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,1.0,0.0,U,U,U,0.5,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,U,U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,U,U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,U,U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,7,ordinal,U,1.0,1.0,U,U,U,0.5,0.5,0.5,1,5,U,How misleading is the argument?,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,8,0,0,0,0,0,0,0,0.0,0.5,0.5,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,9,ordinal,1,0.7789934776106521,0.7789934776106521,[],NA,NA,0.7789934776106521,0.5,0.5,7,10,NA,"How difficult was this task for you, on the whole?",1: Easier than anything I've ever done in a classroom setting
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,10,ordinal,7,0.8025230328354838,0.8025230328354838,[],NA,NA,0.8025230328354838,0.5,0.5,7,10,NA,"How confident are you about your answers, on the whole?",7
