schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f336478f-b0b4-470a-a4fd-2b6a1e633da5,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,526d6416-1d0f-40c6-8e9e-df8f44536bbf,T1.Q1.A1,Yes,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f336478f-b0b4-470a-a4fd-2b6a1e633da5,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,7ef0ab39-82d2-4b76-b39b-2bb6c014a248,T1.Q1.A2,Maybe,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f336478f-b0b4-470a-a4fd-2b6a1e633da5,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,5bb3cb80-4f3b-4d7f-b986-0d35b14e3d91,T1.Q1.A3,No,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4f27884d-ccbc-4a62-82ee-272960d73ed5,T1.Q2,To what extent does the confidence seem justified?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,63b2b253-e122-4778-9a19-b1a3555cc082,T1.Q2.A1,Completely justified,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4f27884d-ccbc-4a62-82ee-272960d73ed5,T1.Q2,To what extent does the confidence seem justified?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,be49d63d-3beb-467a-aa7c-718edc7ed4f7,T1.Q2.A2,Mostly justified,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4f27884d-ccbc-4a62-82ee-272960d73ed5,T1.Q2,To what extent does the confidence seem justified?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,7dff2434-b492-4089-8f8f-5da4704ce257,T1.Q2.A3,Somewhat justified,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4f27884d-ccbc-4a62-82ee-272960d73ed5,T1.Q2,To what extent does the confidence seem justified?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,28352846-ef44-4608-87c4-e3aeb7c14b9c,T1.Q2.A4,Slightly justified,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4f27884d-ccbc-4a62-82ee-272960d73ed5,T1.Q2,To what extent does the confidence seem justified?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,78f491a7-8ccb-4582-8972-f0c9a3c8ee8b,T1.Q2.A5,Not at all justified,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",898bfefd-636b-4a45-a3b3-562a25466a50,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,da4a91ae-8875-4d8e-bcbe-64625efa27cd,T1.Q5.A1,"Yes, explicitly",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,78a7185e-528b-425e-9379-65c3760661d6,Probability Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",898bfefd-636b-4a45-a3b3-562a25466a50,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,63440ba4-1f4b-4bf8-9d12-dd59c8429bfd,T1.Q5.A2,"Yes, implicitly",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
