schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2d6c89b8-e320-4984-ad87-3068f3105c29,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,49ad7cda-f79d-4565-a110-cd1b259fcc8f,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",T1.Q2,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2d6c89b8-e320-4984-ad87-3068f3105c29,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,20ecb541-c94a-46b8-876b-7b525715efff,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),T1.Q3,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2d6c89b8-e320-4984-ad87-3068f3105c29,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,2e99643d-7934-4ae7-a69a-afac2385675d,T1.Q1.A3,Confusion of the argument,T1.Q6,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2d6c89b8-e320-4984-ad87-3068f3105c29,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,43f7d278-bf80-4778-b234-800a61f82261,T1.Q1.A4,An effective critique of a reasoning error made by someone else,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2d6c89b8-e320-4984-ad87-3068f3105c29,T1.Q1,Does the passage contain... (check all that apply):,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,776e259c-f7b6-4824-b266-af53f6fdeb0d,T1.Q1.A5,None of the above,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""NOHIGHLIGHT"": true, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",95c77cca-430e-48de-81f6-5edced8f581d,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,7650ff38-968c-40b2-8c6e-28202a7d22ef,T1.Q2.A1,Availability Heuristic,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",95c77cca-430e-48de-81f6-5edced8f581d,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,9fc535e9-ad31-40e3-8e86-01c18fdba372,T1.Q2.A2,Stereotyping,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",95c77cca-430e-48de-81f6-5edced8f581d,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,74da8343-a455-42db-88eb-871fe8b59873,T1.Q2.A3,Hindsight Bias,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",95c77cca-430e-48de-81f6-5edced8f581d,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,3cb21fe8-c4b6-47c9-a107-a654f96b9e01,T1.Q2.A4,Gambler's Fallacy,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,59720264-a433-4981-8a3b-c47cdff6f19f,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",95c77cca-430e-48de-81f6-5edced8f581d,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,19fae325-c371-4617-9e2f-ab17a8ce7fea,T1.Q2.A5,Other misleading reasoning about probability or frequency,"T1.Q7, T1.Q8",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""NOHIGHLIGHT"": false, ""require_highlight"": true}"
