article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,9242d69f-e0d0-41b0-8a90-a3802f41bd52,checklist,6,0.8,0.19999999999999996,"[4286, 4287, 4288, 4289, 4290, 4291, 4292, 4293, 4294, 4295, 4296, 4297, 4298, 4299, 4300, 4301, 4302, 4303, 4304, 4305, 4306, 4307, 4308]",0.6603862461539698,0.6603862461539698,0.7301931230769849,5,13,get to the bottom of it,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Slang
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
100028,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0120f692-0e1d-4943-94ce-b9d3983d35d7,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L
